datetime_,date_,time_,username,tweet,link,nlikes,nretweets,nreplies,hashtags,TweetPostedTime_hour,TweetPostedTime_date,cleaned_tweets,predict,score
2022-01-09 21:28:30,2022-01-09,21:28:30,ohakimm,"@IsmailSabri60 @anwaribrahim  Elok sapu bersih SPRM.Terlalu banyak isu kontrovesi,kompetensi dan integriti.Teoh Beng Hock dan Ahmad Sarbani Kastam mati akibat jatuh dari Bangunan SPRM,Pegawai Tinggi curi duit,isu Azam Baki,isu Zahar .Imej bukan tercalar tapi berkecai terus..",https://twitter.com/ohakimm/status/1480169612373233669,0,0,0,[],21,2022-01-09,elok sapu bersih sprm terlalu banyak isu kontrovesi kompetensi dan integriti teoh beng hock dan ahmad sarbani kastam mati akibat jatuh dari bangunan sprm pegawai tinggi curi duit isu azam baki isu zahar imej bukan tercalar tapi berkecai terus,negative,0.9456986983816105
2022-01-09 21:26:07,2022-01-09,21:26:07,IqmalAzren,"@mkini_bm @SPRMMalaysia kene angkat satu kes bekas ketua sprm latifah koya, baru kami percaya.",https://twitter.com/IqmalAzren/status/1480169012168331264,0,0,0,[],21,2022-01-09,kene angkat satu kes bekas ketua sprm latifah koya baru kami percaya,neutral,0.7049144699700378
2022-01-09 21:25:37,2022-01-09,21:25:37,akupawi,"@SPRMMalaysia Bodoh. Hangpa rasa benda ni org akan percaya? Nampak sangat hangpa ni bodoh &amp;  SPRM dah reput.  Malah 3 insan ni pun kena siasat sekali. Harapkan pegar, pegar makan padi. Wahai @IsmailSabri60 sekiranya anda jujur, bersihkan badan yg sepatutnya membersihkan ini.",https://twitter.com/akupawi/status/1480168888079769601,0,0,0,[],21,2022-01-09,bodoh hangpa rasa benda ni org akan percaya nampak sangat hangpa ni bodoh amp sprm dah reput malah insan ni pun kena siasat sekali harapkan pegar pegar makan padi wahai sekiranya anda jujur bersihkan badan yg sepatutnya membersihkan ini,negative,0.7112786845695138
2022-01-09 21:25:28,2022-01-09,21:25:28,fenqifa,@SPRMMalaysia SPRM dgn pengarah sama sampah. korang boleh pegi mati.,https://twitter.com/fenqifa/status/1480168847051214850,0,0,0,[],21,2022-01-09,sprm dgn pengarah sama sampah korang boleh pegi mati,negative,0.9177132054597739
2022-01-09 21:25:12,2022-01-09,21:25:12,namme127,Hasil siasatan kes ketua SPRM akan diserahkan kpd Tan Sri Azam utk tindakan lanjut. Habis la bos dah tahu.,https://twitter.com/namme127/status/1480168780512706560,0,0,0,[],21,2022-01-09,hasil siasatan kes ketua sprm akan diserahkan kpd tan sri azam utk tindakan lanjut habis la bos dah tahu,neutral,0.5525438884606064
2022-01-09 21:25:03,2022-01-09,21:25:03,luqqssssss,@NikShariff92 @kertxsputih jgn nnti sprm buat video hahahah,https://twitter.com/luqqssssss/status/1480168742671683584,0,0,0,[],21,2022-01-09,jgn nnti sprm buat video hahahah,neutral,0.6273648351754166
2022-01-09 21:24:22,2022-01-09,21:24:22,AbdMydin,"There are extremely few academicians in Malaysia that we can trust. And one of them is Professor Edmund Terence Gomez,  dean of the economics faculty of UM. Please look at people's track record and the consistency of what comes out of their mouths. SPRM simply cannot be trusted  https://t.co/oehWTWcpLq",https://twitter.com/AbdMydin/status/1480168573104394242,62,18,2,[],21,2022-01-09,extremely academicians malaysia trust professor edmund terence gomez dean economics faculty um look people track record consistency comes mouths sprm simply trusted,positive,0.5992339545561947
2022-01-09 21:23:44,2022-01-09,21:23:44,k_r01,"Aritu dia buat PC kata adik dia punya. Tapi ni menteri kata saham dia.   Hehe.  Siasatan masih dijalankan, tapi pengurusan tertinggi SPRM dah nyatakan sokongan terhadap yg dituduh.",https://twitter.com/k_r01/status/1480168412684828674,0,0,0,[],21,2022-01-09,aritu dia buat pc kata adik dia punya tapi ni menteri kata saham dia hehe siasatan masih dijalankan tapi pengurusan tertinggi sprm dah nyatakan sokongan terhadap yg dituduh,negative,0.9558068308564329
2022-01-09 21:23:35,2022-01-09,21:23:35,anwarkhay1,Rakyat pertikai sebab dia penjawat awam mana boleh ada saham dgn amaun byk tu &amp; dia bos sprm sepstutnya ada integriti,https://twitter.com/anwarkhay1/status/1480168376508977159,0,0,0,[],21,2022-01-09,rakyat pertikai sebab dia penjawat awam mana boleh ada saham dgn amaun byk tu amp dia bos sprm sepstutnya ada integriti,negative,0.8153968326924803
2022-01-09 21:22:41,2022-01-09,21:22:41,amirulhafidz,Fuhh bnyk duit keje sprm hahah,https://twitter.com/amirulhafidz/status/1480168148531773440,1,0,0,[],21,2022-01-09,fuhh bnyk duit keje sprm hahah,neutral,0.717483441772515
2022-01-09 21:22:05,2022-01-09,21:22:05,cygaraga,"a government authority, tht was decreed to prosecute corruptions both in public &amp; private sectors, declaring ""oath of allegiance"" to defend one of their own corrupted leader.  @SPRMMalaysia should change their name from SPRM to SPERM coz there are plenty of cocksuckers in there.",https://twitter.com/cygaraga/status/1480167998917083144,0,0,0,[],21,2022-01-09,government authority tht decreed prosecute corruptions public amp private sectors declaring oath allegiance defend corrupted leader change sprm sperm coz plenty cocksuckers,positive,0.605986345823661
2022-01-09 21:21:47,2022-01-09,21:21:47,AzimShafinyi,Sepatutnya 'SPRM akan menjalankan siasatan bebas terhadap apa-apa tuduhan yang dibuat. SPRM sentiasa mempertahankan integriti Suruhanjaya ini serta mendukung kepercayaan awam terhadap Suruhanjaya ini dalam membanteras segala bentuk penyalahgunaan kuasa'. Nah aku tlg buat,https://twitter.com/AzimShafinyi/status/1480167922827882500,0,0,1,[],21,2022-01-09,sepatutnya sprm akan menjalankan siasatan bebas terhadap apa apa tuduhan yang dibuat sprm sentiasa mempertahankan integriti suruhanjaya ini serta mendukung kepercayaan awam terhadap suruhanjaya ini dalam membanteras segala bentuk penyalahgunaan kuasa nah aku tlg buat,negative,0.7941655978302644
2022-01-09 21:21:29,2022-01-09,21:21:29,nizam16894,@FareezAR yup setiap staff sprm kena tunjuk statement bank diorang dan show asset diorang. we all need to know,https://twitter.com/nizam16894/status/1480167846382473219,2,1,0,[],21,2022-01-09,yup setiap staff sprm kena tunjuk statement bank diorang dan asset diorang need know,negative,0.6392822636540472
2022-01-09 21:21:16,2022-01-09,21:21:16,abidin_hisham,@FreeMsian SPRM= Suruhanjaya Pendokong Rasuah Malaysia,https://twitter.com/abidin_hisham/status/1480167793752301568,1,0,0,[],21,2022-01-09,sprm suruhanjaya pendokong rasuah malaysia,negative,0.5572352577225179
2022-01-09 21:20:49,2022-01-09,21:20:49,timnrz_,"@SPRMMalaysia Syabas @SPRMMalaysia, terus lakukan perkara macam ni lagi! Sorokkan lagi semua perasuah. Haha.  Sprm sepatutnya membenteras perasuah, tapi dia pula sorokkan perasuah.  Tolong rombak semula.",https://twitter.com/timnrz_/status/1480167678488690693,0,0,0,[],21,2022-01-09,syabas terus lakukan perkara macam ni lagi sorokkan lagi semua perasuah haha sprm sepatutnya membenteras perasuah tapi dia pula sorokkan perasuah tolong rombak semula,negative,0.7014162300944957
2022-01-09 21:19:57,2022-01-09,21:19:57,YbEnamBulan,"@adzman86 @IsmailSabri60 Wahai @IsmailSabri60 .. Susah sangat ke nak tubuhkan badan penyiasat bebas utk menyiasat tuduhan2 ini? Apa masalah nya utk buat RCI? Buat siasatan bebas aje pun, jika terbukti tuduhan tersebut tak betul, biarkan Azam Baki menerajui SPRM, kalau salah, ambil lah tindakan sewajarnya",https://twitter.com/YbEnamBulan/status/1480167460619706369,0,0,0,[],21,2022-01-09,wahai susah sangat ke nak tubuhkan badan penyiasat bebas utk menyiasat tuduhan ini apa masalah nya utk buat rci buat siasatan bebas aje pun jika terbukti tuduhan tersebut tak betul biarkan azam baki menerajui sprm kalau salah ambil lah tindakan sewajarnya,negative,0.8735010904603968
2022-01-09 21:19:51,2022-01-09,21:19:51,shrizalz,"Maknanya, keseluruhan warga SPRM menyokong dgn tindakan gunakan cds adik beradik walaupun menyalahi undang2?",https://twitter.com/shrizalz/status/1480167434455683077,0,0,0,[],21,2022-01-09,maknanya keseluruhan warga sprm menyokong dgn tindakan gunakan cds adik beradik walaupun menyalahi undang,neutral,0.6241833504524403
2022-01-09 21:18:12,2022-01-09,21:18:12,NaiduSyazwan,@abdulhadiawang Saya bagi segunung BUKTI PUN PEMIMPIN MELAYU ISLAM mengabaikan. The real incident 2014-2019. Orang yg melaporkan kena Terrajang keluar dan diblacklist oleh Para KEMPIMPIN Penjawat Awam di KASA. Laporan Polis dan SPRM mcm mkn ICECREAM utk mereka yg tergamak.,https://twitter.com/NaiduSyazwan/status/1480167019701886981,1,1,0,[],21,2022-01-09,saya bagi segunung bukti pun pemimpin melayu islam mengabaikan real incident orang yg melaporkan kena terrajang keluar dan diblacklist oleh para kempimpin penjawat awam di kasa laporan polis dan sprm mcm mkn icecream utk mereka yg tergamak,negative,0.7361095262646771
2022-01-09 21:18:06,2022-01-09,21:18:06,cc4488c657284f9,@SPRMMalaysia Siapa handle twitter sprm ni?,https://twitter.com/cc4488c657284f9/status/1480166994997510145,0,0,0,[],21,2022-01-09,siapa handle twitter sprm ni,neutral,0.6144493174411578
2022-01-09 21:17:51,2022-01-09,21:17:51,amarfrd,@SPRMMalaysia Kenyataan beginilah yang menyebabkan kepercayaan rakyat terhadap SPRM makin menipis.   Sepatutnya SPRM sebagai institusi berdiam diri dan Azam direhatkan sementara siasatan dijalankan oleh SC dan PDRM.  Dan tuduhan terhadap Azam disertakan dengan bukti nyata. Apa yang politiknya?,https://twitter.com/amarfrd/status/1480166930518401026,5,1,0,[],21,2022-01-09,kenyataan beginilah yang menyebabkan kepercayaan rakyat terhadap sprm makin menipis sepatutnya sprm sebagai institusi berdiam diri dan azam direhatkan sementara siasatan dijalankan oleh sc dan pdrm dan tuduhan terhadap azam disertakan dengan bukti nyata apa yang politiknya,negative,0.8722952888733453
2022-01-09 21:16:53,2022-01-09,21:16:53,saya_ijat,"@thaqeefsidek @ushardaniele I saw his tweet first, sprm's second. It's funnier when I read the latter one.",https://twitter.com/saya_ijat/status/1480166687299170307,5,1,1,[],21,2022-01-09,saw tweet sprm second funnier read,neutral,0.7886999582584504
2022-01-09 21:15:48,2022-01-09,21:15:48,SPRM_25,geinori_bot djdjdjshehuwn,https://twitter.com/SPRM_25/status/1480166417853222918,0,0,0,[],21,2022-01-09,geinori bot djdjdjshehuwn,neutral,0.941869620709364
2022-01-09 21:15:00,2022-01-09,21:15:00,nabilhilman,Masalah internet la sangat. Siapa vendor SPRM sekarang?,https://twitter.com/nabilhilman/status/1480166214785662978,1,0,1,[],21,2022-01-09,masalah internet la sangat siapa vendor sprm sekarang,neutral,0.6852351863024801
2022-01-09 21:14:54,2022-01-09,21:14:54,ai_fiz,Hasil siasatan oleh anak buah Azam ke atas Azam akan diserahkan kpd Azam selaku Ketua pengarah Sprm dan Azam akan menentukan sama ada adiknya bersalah atau tidak,https://twitter.com/ai_fiz/status/1480166188332158986,1,0,0,[],21,2022-01-09,hasil siasatan oleh anak buah azam ke atas azam akan diserahkan kpd azam selaku ketua pengarah sprm dan azam akan menentukan sama ada adiknya bersalah atau tidak,neutral,0.689444702008954
2022-01-09 21:14:50,2022-01-09,21:14:50,nuraizat_,@501Awani Sprm mana yg sokong tuu,https://twitter.com/nuraizat_/status/1480166174788706305,0,0,0,[],21,2022-01-09,sprm mana yg sokong tuu,neutral,0.5721457769697043
2022-01-09 21:14:40,2022-01-09,21:14:40,atiegrace,aepatutnya ada badan bebas yg siasat sprm ni. harapkan sprm hahaha,https://twitter.com/atiegrace/status/1480166129997729794,0,0,0,[],21,2022-01-09,aepatutnya ada badan bebas yg siasat sprm ni harapkan sprm hahaha,negative,0.5125901830089981
2022-01-09 21:13:56,2022-01-09,21:13:56,IzzuddinSafuan,@bakatzen Hahaha betul multitasking pegawai sprm sekarang. Naikkan gaji diorang,https://twitter.com/IzzuddinSafuan/status/1480165948606717955,1,0,0,[],21,2022-01-09,hahaha betul multitasking pegawai sprm sekarang naikkan gaji diorang,neutral,0.6938302925803541
2022-01-09 21:11:58,2022-01-09,21:11:58,bakatzen,@IzzuddinSafuan Tak lama lagi mungkin jumpa pegawai sprm cantas dahan pokok.,https://twitter.com/bakatzen/status/1480165451900485632,1,0,1,[],21,2022-01-09,tak lama lagi mungkin jumpa pegawai sprm cantas dahan pokok,negative,0.5261072225567998
2022-01-09 21:11:21,2022-01-09,21:11:21,agyeffmoshpit,@maszlee Sprm siasat sprm? Apa benda ni Azam Baki?,https://twitter.com/agyeffmoshpit/status/1480165295893336064,0,0,0,[],21,2022-01-09,sprm siasat sprm apa benda ni azam baki,neutral,0.6808634355276341
2022-01-09 21:10:03,2022-01-09,21:10:03,The_Mamu,Dah ada belum orang Umno minta buang kes2 kluster mahkamah sebab SPRM compromised?,https://twitter.com/The_Mamu/status/1480164969261846528,22,10,3,[],21,2022-01-09,dah ada belum orang umno minta buang kes kluster mahkamah sebab sprm compromised,negative,0.8064519918162238
2022-01-09 21:09:32,2022-01-09,21:09:32,husinpo,@maszlee Syukur Azam membawa Azam. Azam menentang korupsi di SPRM,https://twitter.com/husinpo/status/1480164837938266118,3,0,1,[],21,2022-01-09,syukur azam membawa azam azam menentang korupsi di sprm,neutral,0.9087238568584391
2022-01-09 21:08:55,2022-01-09,21:08:55,ShazwanZdainal,"Perangai Timbalan pun…  Kalau macam ni, entah kena tunggu berapa dekad untuk pulihkan kredibiliti SPRM.",https://twitter.com/ShazwanZdainal/status/1480164685076860929,1,0,0,[],21,2022-01-09,perangai timbalan pun kalau macam ni entah kena tunggu berapa dekad untuk pulihkan kredibiliti sprm,negative,0.6967662089087256
2022-01-09 21:08:07,2022-01-09,21:08:07,SBTAng_,"@suarakeadilan99 Sprm bkn parti politik, apa org pas putar2 alam ni?",https://twitter.com/SBTAng_/status/1480164483456651265,0,0,0,[],21,2022-01-09,sprm bkn parti politik apa org pas putar alam ni,negative,0.7444707554190948
2022-01-09 21:07:29,2022-01-09,21:07:29,teamasyiqu,@SyedSaddiq Malunyaa sape keje SPRM skrg. Melampau2 bodek bos mrk.,https://twitter.com/teamasyiqu/status/1480164322898628609,0,0,0,[],21,2022-01-09,malunyaa sape keje sprm skrg melampau bodek bos mrk,negative,0.8132926714371451
2022-01-09 21:07:25,2022-01-09,21:07:25,tiharhmn,"ingatkan aku dah cukup bodo, takpela sprm lagi bodo rupanya",https://twitter.com/tiharhmn/status/1480164306146656257,0,0,0,[],21,2022-01-09,ingatkan aku dah cukup bodo takpela sprm lagi bodo rupanya,negative,0.8574473060910317
2022-01-09 21:07:19,2022-01-09,21:07:19,jan_banjari,Anwar Ibrahim dah sebut lama. Siapa yang berani? Nan hado sebab masing² takut sprm bukak kes,https://twitter.com/jan_banjari/status/1480164283258343424,27,10,1,[],21,2022-01-09,anwar ibrahim dah sebut lama siapa yang berani nan hado sebab masing takut sprm bukak kes,negative,0.7067775003133541
2022-01-09 21:06:50,2022-01-09,21:06:50,IzzuddinSafuan,Ini kebodohan apa ketua SPRM iringi Datuk Bandar tengok tapak projek. Takde kena mengena.  SPRM nak takeover kerja JPS dengan JKR ke camner? Bila kita boleh tengok pevawai SPRM pergi tar jalan,https://twitter.com/IzzuddinSafuan/status/1480164159060729858,3,1,2,[],21,2022-01-09,ini kebodohan apa ketua sprm iringi datuk bandar tengok tapak projek takde kena mengena sprm nak takeover kerja jps dengan jkr ke camner bila kita boleh tengok pevawai sprm pergi tar jalan,negative,0.5933148721755857
2022-01-09 21:06:24,2022-01-09,21:06:24,FareezAR,"Banyak team join STL ni. Bomba la, atm la. Kalau SPRM masuk STL, apa nama team sesuai? Any suggestion?",https://twitter.com/FareezAR/status/1480164049123872769,0,0,1,[],21,2022-01-09,banyak team join stl ni bomba la atm la kalau sprm masuk stl apa nama team sesuai suggestion,neutral,0.6466209350107128
2022-01-09 21:05:55,2022-01-09,21:05:55,zutaware,@501Awani Pada hemat..berkerja dlm sprm ini duduk dlm lombong emas terutama mereka yg curang..yg ekor terpaksa ikut kepala jika ingin selamat. Bersih kepala bersih ekornya.,https://twitter.com/zutaware/status/1480163931062562817,0,0,0,[],21,2022-01-09,pada hemat berkerja dlm sprm ini duduk dlm lombong emas terutama mereka yg curang yg ekor terpaksa ikut kepala jika ingin selamat bersih kepala bersih ekornya,negative,0.846467982544385
2022-01-09 20:59:51,2022-01-09,20:59:51,zizak_63,@mkini_bm Mereka staff sprm..nak minta jabatan mana utk siasat intergriti mereka ni...rakyat boleh rasanya,https://twitter.com/zizak_63/status/1480162404075851778,1,0,0,[],20,2022-01-09,mereka staff sprm nak minta jabatan mana utk siasat intergriti mereka ni rakyat boleh rasanya,negative,0.5822782930802688
2022-01-09 20:59:35,2022-01-09,20:59:35,Owen2587526569,@501Awani OMG!! Ketua SPRM banyak kena jawab tu...belum selesai lagi.  Agak susah nak percaya dgn dia tu...muka tu pun susah nak percahaya.,https://twitter.com/Owen2587526569/status/1480162333510934528,0,0,0,[],20,2022-01-09,omg ketua sprm banyak kena jawab tu belum selesai lagi agak susah nak percaya dgn dia tu muka tu pun susah nak percahaya,negative,0.8226329502468188
2022-01-09 20:57:37,2022-01-09,20:57:37,Flickrj316,"@FadzilahMamat To say ""...seluruh warga sprm.."" implies that EVERY ONE in there is CLEAN, and hence has the integrity to be trusted in this letter. This is evidence that corruption is not a problem in Malaysia as reported by the opposition n foreign media. Well done sprm. 100marks",https://twitter.com/Flickrj316/status/1480161841162731533,1,0,0,[],20,2022-01-09,seluruh warga sprm implies clean integrity trusted letter evidence corruption problem malaysia reported opposition foreign media sprm marks,neutral,0.8196297449596658
2022-01-09 20:55:24,2022-01-09,20:55:24,MAR_TheOfficial,‘Institusi ketua perusuhjaya dan SPRM’??  ‘demi kelangsungan pencegahan rasuah di negara tercinta’??,https://twitter.com/MAR_TheOfficial/status/1480161281894391810,0,0,0,[],20,2022-01-09,institusi ketua perusuhjaya dan sprm demi kelangsungan pencegahan rasuah di negara tercinta,negative,0.9119786384344528
2022-01-09 20:55:17,2022-01-09,20:55:17,hilfihaniffa,@SPRMMalaysia Ada ka gila sprm boleh bawak keluar statement desperate macam ni....ingat dia maksum ka? Bodoh!,https://twitter.com/hilfihaniffa/status/1480161252701659136,0,0,0,[],20,2022-01-09,ada ka gila sprm boleh bawak keluar statement desperate macam ni ingat dia maksum ka bodoh,negative,0.9924550708112845
2022-01-09 20:54:08,2022-01-09,20:54:08,LeZayn4,"@SPRMMalaysia SPRM ada berapa ramai anggota dan apa bukti semua anggota setuju utk keluarkan MEMO ini?   Jika tiada bukti semua anggota telah bersetuju, maka SPRM dah buat satu penipuan umum.",https://twitter.com/LeZayn4/status/1480160964741795844,0,0,0,[],20,2022-01-09,sprm ada berapa ramai anggota dan apa bukti semua anggota setuju utk keluarkan memo ini jika tiada bukti semua anggota telah bersetuju maka sprm dah buat satu penipuan umum,negative,0.7943240427450733
2022-01-09 20:54:05,2022-01-09,20:54:05,Mcnickl,@HermyRahim Sukarelawan nak sampaikan bantuan yg korang siasat… KP SPRM tu takde pulak nak siasat,https://twitter.com/Mcnickl/status/1480160950380490755,1,0,0,[],20,2022-01-09,sukarelawan nak sampaikan bantuan yg korang siasat kp sprm tu takde pulak nak siasat,negative,0.7169543480824043
2022-01-09 20:53:49,2022-01-09,20:53:49,gurindamjo,"@SPRMMalaysia Sepatutnya SPRM berkecuali dalam hal ini. Benda tak perlu diumumkan sokongan pun. Biar disiasat dengan adil. Benda jadi kes, mungkin KP SPRM direhatkan tugas sehingga ada keputusan.",https://twitter.com/gurindamjo/status/1480160885020987399,0,0,0,[],20,2022-01-09,sepatutnya sprm berkecuali dalam hal ini benda tak perlu diumumkan sokongan pun biar disiasat dengan adil benda jadi kes mungkin kp sprm direhatkan tugas sehingga ada keputusan,negative,0.6737688636403663
2022-01-09 20:53:22,2022-01-09,20:53:22,LanMakTeh,MACC lost its dignity. This is the situation in Msia today. We the people have lost faith in the MACC. #SPRM #SuruhanjayaPenerimaRasuahMsia,https://twitter.com/LanMakTeh/status/1480160772550397953,1,0,0,"['sprm', 'suruhanjayapenerimarasuahmsia']",20,2022-01-09,macc lost dignity situation msia today people lost faith macc,neutral,0.6636396937528155
2022-01-09 20:53:02,2022-01-09,20:53:02,santai_tv,bekas PM Muhyiddin Yassin perlu menjalankan penelitian yang menyeluruh sebelum melantik Azam Baki sebagai Ketua Pesuruhjaya SPRM pada Mac 2020.  https://t.co/7qTY6hFZIl,https://twitter.com/santai_tv/status/1480160689041723394,0,0,0,[],20,2022-01-09,bekas pm muhyiddin yassin perlu menjalankan penelitian yang menyeluruh sebelum melantik azam baki sebagai ketua pesuruhjaya sprm pada mac,neutral,0.6730428432032391
2022-01-09 20:51:28,2022-01-09,20:51:28,adilianjones,@mkini_bm Sesunguhnya mereka seperti cacing yang sedang kepanasan. SPRM jangan menyerah rakyat Malaysia sentiasa menyokong ANDA.,https://twitter.com/adilianjones/status/1480160292461969412,0,0,0,[],20,2022-01-09,sesunguhnya mereka seperti cacing yang sedang kepanasan sprm jangan menyerah rakyat malaysia sentiasa menyokong anda,negative,0.5669155599392639
2022-01-09 20:51:10,2022-01-09,20:51:10,ariffshah,Cuba check google listing sprm ni. Macam tak accurate  https://t.co/nDFODd5rmC,https://twitter.com/ariffshah/status/1480160218835152898,1,0,1,[],20,2022-01-09,cuba check google listing sprm ni macam tak accurate,neutral,0.9423005555321176
2022-01-09 20:48:48,2022-01-09,20:48:48,Razalisetapa,@realDrMAZA Tapi SUA Pas kata mereka berpuashati dgn penjelasan Boss SPRM...,https://twitter.com/Razalisetapa/status/1480159621448826881,0,0,0,[],20,2022-01-09,tapi sua pas kata mereka berpuashati dgn penjelasan boss sprm,neutral,0.8397347168380118
2022-01-09 20:48:25,2022-01-09,20:48:25,arifsetia2013d,SEKADAR NAK MEMAKLUMKAN TAN SRI ABU ZAHAR DAN KP AZAM BAKI YANG APA ANDA BERDUA LAKUKAN MENYALAHI AKTA KESALAHAN RASUAH YANG DIGUBAL OLEH @SPRMMalaysia SENDIRI! SAYA PERNAH IKUTI BENGKEL SPRM MAKA SEBAB ITU SAYA TAU!....CC @IsmailSabri60 @hamzahzainudin @PDRMsia  https://t.co/uNLHHGU968,https://twitter.com/arifsetia2013d/status/1480159523214016512,5,3,0,[],20,2022-01-09,sekadar nak memaklumkan tan sri abu zahar dan kp azam baki yang apa anda berdua lakukan menyalahi akta kesalahan rasuah yang digubal oleh sendiri saya pernah ikuti bengkel sprm maka sebab itu saya tau cc,negative,0.5280605669234915
2022-01-09 20:46:49,2022-01-09,20:46:49,Imranhussin159,"Agaknya kalau Tun Dr Ismail masih hidup, apalah yang dia rasa bila dia tengok apa jadi kat SPRM ni?",https://twitter.com/Imranhussin159/status/1480159121299021826,0,0,0,[],20,2022-01-09,agaknya kalau tun dr ismail masih hidup apalah yang dia rasa bila dia tengok apa jadi kat sprm ni,neutral,0.5182852836929221
2022-01-09 20:46:08,2022-01-09,20:46:08,fadhliabrahim,So SPRM actually stand for Suruhanjaya Perasuah Rakyat Malaysia  🤗,https://twitter.com/fadhliabrahim/status/1480158950561497088,0,0,0,[],20,2022-01-09,sprm actually stand suruhanjaya perasuah rakyat malaysia,neutral,0.6448526889300568
2022-01-09 20:45:26,2022-01-09,20:45:26,slqzh,"Lepas ni sprm nak tukar nama ape pulak? Dah takde kredibiliti, semua pukimak anak sundal",https://twitter.com/slqzh/status/1480158773301813252,0,0,0,[],20,2022-01-09,lepas ni sprm nak tukar nama ape pulak dah takde kredibiliti semua pukimak anak sundal,negative,0.9168334216259217
2022-01-09 20:42:00,2022-01-09,20:42:00,Aizzat_10,SPRM ke apa ke.. dah kalau manusia yg pegang.. mmg confirm ada punyalah benda² yg tak betul.,https://twitter.com/Aizzat_10/status/1480157909136777216,1,0,0,[],20,2022-01-09,sprm ke apa ke dah kalau manusia yg pegang mmg confirm ada punyalah benda yg tak betul,negative,0.7792703263769516
2022-01-09 20:41:56,2022-01-09,20:41:56,NajibFarqhaleez,@SPRMMalaysia Aiyokkk SPRM backup. Cane nak jawab dengan Allah nanti. Aiyokkkkkk ha ha tak tahu.,https://twitter.com/NajibFarqhaleez/status/1480157893932433408,0,0,0,[],20,2022-01-09,aiyokkk sprm backup cane nak jawab dengan allah nanti aiyokkkkkk ha ha tak tahu,negative,0.8151620444418894
2022-01-09 20:40:49,2022-01-09,20:40:49,BasmiJenayah,'Adakah pemeriksaan menyeluruh dibuat sebelum Azam ketuai SPRM' more:  https://t.co/mCcAuAvbuD #RasuahBusters #PerangiRasuah #BasmiJenayah #MalaysiaSejahtera  https://t.co/eqhryUseMH,https://twitter.com/BasmiJenayah/status/1480157614482853889,0,0,0,"['rasuahbusters', 'perangirasuah', 'basmijenayah', 'malaysiasejahtera']",20,2022-01-09,adakah pemeriksaan menyeluruh dibuat sebelum azam ketuai sprm,neutral,0.6847055002410346
2022-01-09 20:40:27,2022-01-09,20:40:27,ElCapitano126,"This statement implies 2 things by ABaki deputy: - A.Baki involves in politics dat benefits certain people - SPRM is not clean n fair as its being manipulated &amp; use by certain people  Whichver way u look at it,AB is screwed  If not,why wud u think ppl go after u bcoz of politics?",https://twitter.com/ElCapitano126/status/1480157519506919427,0,0,0,[],20,2022-01-09,statement implies things abaki deputy baki involves politics dat benefits certain people sprm clean fair manipulated amp use certain people whichver way look ab screwed wud think ppl bcoz politics,positive,0.49883612626534934
2022-01-09 20:40:22,2022-01-09,20:40:22,nungsari,SPRM bukan parti politik utk keluarkan kenyataan sebegini.,https://twitter.com/nungsari/status/1480157497625219073,9458,8639,28,[],20,2022-01-09,sprm bukan parti politik utk keluarkan kenyataan sebegini,negative,0.8316162518226484
2022-01-09 20:40:01,2022-01-09,20:40:01,zakuanhaziq1,@SyedSaddiq Yb sembang kencang suka cari salah orang tapi dulu time yb jadi menteri belia dengan sukan ape benefit sukan lain dapat? Patutnya sprm ni check acc hang ade x songlap duit 😅,https://twitter.com/zakuanhaziq1/status/1480157409431547904,6,0,0,[],20,2022-01-09,yb sembang kencang suka cari salah orang tapi dulu time yb jadi menteri belia dengan sukan ape benefit sukan lain dapat patutnya sprm ni check acc hang ade songlap duit,neutral,0.6079698659057924
2022-01-09 20:39:45,2022-01-09,20:39:45,azri_akmal98,Dengan sekeping memorandum ini jatuhnya kredibiliti SPRM sebagai dahan tunjang anti korupsi negara,https://twitter.com/azri_akmal98/status/1480157345250304001,0,0,0,[],20,2022-01-09,dengan sekeping memorandum ini jatuhnya kredibiliti sprm sebagai dahan tunjang anti korupsi negara,negative,0.8716736896774975
2022-01-09 20:38:51,2022-01-09,20:38:51,DBerudin,@SPRMMalaysia Kekayaan adalah lambang kerasuahan. Itu pun SPRM belum hadam? Sudah sudahlah dengan kekayaan. Kalau ada orang SPRM yang naik kereta mewah rumah mewah boleh mula isi borang pencen,https://twitter.com/DBerudin/status/1480157117071839234,0,0,0,[],20,2022-01-09,kekayaan adalah lambang kerasuahan itu pun sprm belum hadam sudah sudahlah dengan kekayaan kalau ada orang sprm yang naik kereta mewah rumah mewah boleh mula isi borang pencen,negative,0.7203902491850578
2022-01-09 20:38:22,2022-01-09,20:38:22,akmalmukhtar,SPRM sepatutnya kekal sebagai badan bebas. Elakkan keluarkan kenyataan yg memihak kepada mana2 individu sehingga selesai siasatan.,https://twitter.com/akmalmukhtar/status/1480156994895896580,1,0,0,[],20,2022-01-09,sprm sepatutnya kekal sebagai badan bebas elakkan keluarkan kenyataan yg memihak kepada mana individu sehingga selesai siasatan,negative,0.7722659633796682
