date,timezone,username,tweet,link,nlikes,nretweets,nreplies,hashtags,datetime_,date_dt,time_dt
2022-01-09 22:48:52,+0800,izwanxnasir,Assalamualaikum @SPRMMalaysia . Warga Malaysia lagi ramai rasanya dari warga SPRM 🙊,https://twitter.com/izwanxnasir/status/1480189837550370819,1,0,0,[],2022-01-09 22:48:52,2022-01-09,22:48:52
2022-01-09 22:48:51,+0800,awang_tahir,●DI HARAP PIHAK BERKUASA MALAYSIA @PDRMsia DAPAT MENYIASAT 3 ORANG SPRM INI YG TERANG² MENYOKONG GEJALA RASUAH DALAM @SPRMMalaysia,https://twitter.com/awang_tahir/status/1480189831485345793,0,0,0,[],2022-01-09 22:48:51,2022-01-09,22:48:51
2022-01-09 22:46:39,+0800,ydaweda,"Is this f realllllllll??!!!! 🤬 Gila btul sprm ni, x patut lngsng kluar knyataan ni. Lg la org maki corrupttttttt",https://twitter.com/ydaweda/status/1480189281318543363,0,0,0,[],2022-01-09 22:46:39,2022-01-09,22:46:39
2022-01-09 22:46:00,+0800,dnielqyyum,"buto la sprm, takyah nak bekap sgt mmg rakyat dah tak percaya sprm pun lol bangang",https://twitter.com/dnielqyyum/status/1480189114628534278,0,0,0,[],2022-01-09 22:46:00,2022-01-09,22:46:00
2022-01-09 22:43:32,+0800,SriniwasraoR,@SPRMMalaysia SPRM ni parti politik ke? Keluar statement begini.,https://twitter.com/SriniwasraoR/status/1480188497197600770,0,0,0,[],2022-01-09 22:43:32,2022-01-09,22:43:32
2022-01-09 22:37:15,+0800,mHfizie,SPRM Bukan lagi entiti yang kita boleh percaya dah sekarang,https://twitter.com/mHfizie/status/1480186915471036416,1,0,0,[],2022-01-09 22:37:15,2022-01-09,22:37:15
2022-01-09 22:36:58,+0800,pahimpahim,SPRM pun aku tak percaya apatah lagi kau,https://twitter.com/pahimpahim/status/1480186843425509379,2,1,0,[],2022-01-09 22:36:58,2022-01-09,22:36:58
2022-01-09 22:33:20,+0800,thyagaras,"With this, you guys have buried the whatever leftover trust ppl had in SPRM",https://twitter.com/thyagaras/status/1480185930170310656,0,0,0,[],2022-01-09 22:33:20,2022-01-09,22:33:20
2022-01-09 22:32:31,+0800,noahnichollas,rakyat to all fkicng annoying sprm members!! bangunan kemain gah lagi tapi kemain backup boss !!!!!!! thial,https://twitter.com/noahnichollas/status/1480185724024418305,0,0,0,[],2022-01-09 22:32:31,2022-01-09,22:32:31
2022-01-09 22:31:00,+0800,hcsoon,"Warga SPRM yg menyokong KP diorg ni ingat gaji diorg Azam Baki yg bayar gamaknya.  Bangang betul, itulah ambil lagi staff dari SSL, kan seluruh agensi dah benak.",https://twitter.com/hcsoon/status/1480185342938337283,4,2,1,[],2022-01-09 22:31:00,2022-01-09,22:31:00
2022-01-09 22:30:45,+0800,bgstnas,@SPRMMalaysia Jangan tegakkan benang yang basah. Kamu reflect kebodohan kamu dengan statement ini. Di mana prinsip dan integriti kamu? Majoriti melayu islam dalam sprm tapi semuanya pariah #KerajaanBangsat #KemaluanNegara,https://twitter.com/bgstnas/status/1480185277528166400,1,1,0,"['kerajaanbangsat', 'kemaluannegara']",2022-01-09 22:30:45,2022-01-09,22:30:45
2022-01-09 22:30:34,+0800,jaksrmd,Contoh dah ada.....  Adakah contoh penghakiman ini tidak boleh dijadikan contoh terhadap kesalahan Azam Baki semata2 kerana beliau adalah Ketua Pengarah SPRM !!??  https://t.co/WAeX1PLoBJ,https://twitter.com/jaksrmd/status/1480185230988218369,0,0,0,[],2022-01-09 22:30:34,2022-01-09,22:30:34
2022-01-09 22:22:31,+0800,WannIsmail,"Kalau betul telus takkan goyang kut nak disiasat, come on la SPRM",https://twitter.com/WannIsmail/status/1480183205667868674,0,0,0,[],2022-01-09 22:22:31,2022-01-09,22:22:31
2022-01-09 22:22:10,+0800,MalequeArrasyid,Cerita MUDA ni sama naik dgn SPRM. Apa maksudnya?,https://twitter.com/MalequeArrasyid/status/1480183118929612801,2,1,0,[],2022-01-09 22:22:10,2022-01-09,22:22:10
2022-01-09 22:21:49,+0800,thenewsmalays1a,"Hanya dendam politik, SPRM masih sokong Azam Baki  https://t.co/ZoBw6WRYyc",https://twitter.com/thenewsmalays1a/status/1480183030752837632,0,0,0,[],2022-01-09 22:21:49,2022-01-09,22:21:49
2022-01-09 22:21:47,+0800,FahmyAzhari,SPRM bangsat 👎👎👎,https://twitter.com/FahmyAzhari/status/1480183021785411584,0,0,0,[],2022-01-09 22:21:47,2022-01-09,22:21:47
2022-01-09 22:21:00,+0800,umebius23,@kuasasiswa Integriti di SPRM dah ke Laut  https://t.co/Ml09r3G1l9,https://twitter.com/umebius23/status/1480182823491231746,0,0,0,[],2022-01-09 22:21:00,2022-01-09,22:21:00
2022-01-09 22:19:17,+0800,twt_bajet,"1. SPRM sepatutnya siasat Azam Baki bukan sibuk backup  2. Pegawai tertinggi SPRM yang tidak faham ""rule of law""  3. SPRM badan profesional. Bagi bukti kalau bermotifkan politik bukan buat statement sebegini  Macam mana orang nak percaya SPRM kalau mereka sendiri double standard",https://twitter.com/twt_bajet/status/1480182394128723968,27,27,1,[],2022-01-09 22:19:17,2022-01-09,22:19:17
2022-01-09 22:19:03,+0800,Kenlli,@saujana5025 @FaktaBukanAuta Yg kata “puas hati” dgn penjelasan Adam SPRM tu lah,https://twitter.com/Kenlli/status/1480182334653489157,1,0,0,[],2022-01-09 22:19:03,2022-01-09,22:19:03
2022-01-09 22:18:55,+0800,jejakaotai,"Memalukan penjawat awam peringkat tinggi  Tonton ""Saman KP SPRM Terhadap Whistler Blower Bakal Kelaut?"" di YouTube  https://t.co/MJZPv1dp9t",https://twitter.com/jejakaotai/status/1480182302101569539,0,0,0,[],2022-01-09 22:18:55,2022-01-09,22:18:55
2022-01-09 22:18:44,+0800,mrzulpmg,@ES_EdisiKhas SPRM ada jabatan baru ka?,https://twitter.com/mrzulpmg/status/1480182253971906562,0,0,0,[],2022-01-09 22:18:44,2022-01-09,22:18:44
2022-01-09 22:18:27,+0800,AriffAlattas,"@SinarOnline Azam baki ni ahli politik ke? Klu bukan knp ada motif politik. Klu ye, mmg selama ni SPRM bukan badan bebaslah..ker guaner? #kuasarakyat",https://twitter.com/AriffAlattas/status/1480182182811357184,1,1,0,['kuasarakyat'],2022-01-09 22:18:27,2022-01-09,22:18:27
2022-01-09 22:17:13,+0800,Bangsaul_,"@Kakasyiii Dah mls aku nak ambik tahu dari menteri ke polis ,sprm ada jer rasuah",https://twitter.com/Bangsaul_/status/1480181873326235648,1,0,1,[],2022-01-09 22:17:13,2022-01-09,22:17:13
2022-01-09 22:15:58,+0800,shukrymohdnoor,Taik punya sprm,https://twitter.com/shukrymohdnoor/status/1480181557390286853,0,0,0,[],2022-01-09 22:15:58,2022-01-09,22:15:58
2022-01-09 22:14:00,+0800,yeyu0101,@MalaysiaGazette Adakah ini suatu bentuk pengesahan bahawa SPRM dikuasai dan dipengaruhi oleh parti politik atau terikat dengan kehendak politik..,https://twitter.com/yeyu0101/status/1480181064236556290,0,0,0,[],2022-01-09 22:14:00,2022-01-09,22:14:00
2022-01-09 22:13:25,+0800,halalmartmy,"@_NurQaseh Mantan pm pun didapati bersalah kerana RASUAH &amp; salah guna kuasa diMahkamah adalah satu petanda ancaman BESAR kpd Malaysia kerana musuh boleh masuk &amp; tawan negara ini dgn DUIT. Begitu juga SPRM, Imigresen, PDRM, &amp; lain2 agensi kerajaan. Takoyaki tarak otak.",https://twitter.com/halalmartmy/status/1480180915405946882,5,1,1,[],2022-01-09 22:13:25,2022-01-09,22:13:25
2022-01-09 22:12:14,+0800,tengkvrak,"Apa objektif orang cuba jatuhkan SPRM, kalau betul pun macam tu? People *need* SPRM, just not a rotten one.  Bangang punya ustaz.",https://twitter.com/tengkvrak/status/1480180617027342337,0,0,0,[],2022-01-09 22:12:14,2022-01-09,22:12:14
2022-01-09 22:11:29,+0800,amirulshuhaimi_,@501Awani Maka  hilang integriti sprm bilamana menyokong tindakan salah ketuanya. Makanya lagi pentadbiran negara malaysia sangat tenat dan korupsi menjadi jadi,https://twitter.com/amirulshuhaimi_/status/1480180429764247553,0,0,0,[],2022-01-09 22:11:29,2022-01-09,22:11:29
2022-01-09 22:10:24,+0800,bumivimas,@Zaki_Yamani_ Kat sini pun dah tahu.sekiranya siasatan dalaman di lakukan maka sudah pasti tiada ketelusan.....SPRM.,https://twitter.com/bumivimas/status/1480180155305709572,0,0,0,[],2022-01-09 22:10:24,2022-01-09,22:10:24
2022-01-09 22:09:36,+0800,Zainal1710,@zack_rockstar @IsmailSabri60 Aku tak faham kenapa dipertahankan sgt2 si Azam ni... Apa .. dlm SPRM tak ada org lain ke yg boleh pegang jawatan dia?,https://twitter.com/Zainal1710/status/1480179957745680387,0,0,0,[],2022-01-09 22:09:36,2022-01-09,22:09:36
2022-01-09 22:08:41,+0800,davidwong27,"@maszlee @hannahyeoh Gurau senda penawar hati, di saat rkyt begitu hampa dgn kerajaan Keluarga Msia yg gagal dari sekian byk segi…pengurusan athletic gagal;integriti SPRM dlm persoalan;umrah tak vaccine pun diluluskan;pengurusan malapetaka banjir yg lemah - balak dikata kepala air;menteri cuci tahi!",https://twitter.com/davidwong27/status/1480179724286496768,2,0,0,[],2022-01-09 22:08:41,2022-01-09,22:08:41
2022-01-09 22:08:29,+0800,karimjohar800,"@rahmahghazali dulu bpr kena rebrand jadi sprm sebab masalah sama, sprm nak kena rebrand jadi apa pulak lepas ni",https://twitter.com/karimjohar800/status/1480179675263422469,10,0,3,[],2022-01-09 22:08:29,2022-01-09,22:08:29
2022-01-09 22:07:07,+0800,Flickrj316,"@FadzilahMamat Siapa Yang siasat Tu, boleh percaya ke? Even then, that letter implicates semua warga sprm😬.",https://twitter.com/Flickrj316/status/1480179332463005696,1,0,0,[],2022-01-09 22:07:07,2022-01-09,22:07:07
2022-01-09 22:06:57,+0800,dekirebayaru,@501Awani Nila setitik masuk dlm susu. Orang SPRM ok je. Tapi ni out of the norm.,https://twitter.com/dekirebayaru/status/1480179287458140160,0,0,0,[],2022-01-09 22:06:57,2022-01-09,22:06:57
2022-01-09 22:05:25,+0800,ShashaMimy,@SPRMMalaysia Kalau jujur sgt sprm ni tak dela klua berita staff sprm sendiri ada kes rasuah juta2 halahhh,https://twitter.com/ShashaMimy/status/1480178903289249793,0,0,0,[],2022-01-09 22:05:25,2022-01-09,22:05:25
2022-01-09 22:05:12,+0800,hcsoon,"""Kami mewakili seluruh warga Suruhanjaya Pencegahan Rasuah Malaysia menyatakan pendirian kami menyokong kepimpinan Ketua Pesuruhjaya SPRM Azam Baki.”  Harapnya esok lusa keluar statement dari staffs SPRM kata itu bukan pendirian dari keseluruhan mereka.",https://twitter.com/hcsoon/status/1480178848478097408,0,0,0,[],2022-01-09 22:05:12,2022-01-09,22:05:12
2022-01-09 22:04:51,+0800,syuqrul,"'Modus operasi BUAT MAKSIAT'.  Sedara sedari, contoh BUAT MAKSIAT, mengikut definisi Dewan Bahasa dan Pustaka (""DBP""), antara lain, adalah seperti berikut:  Rasuah, Rasuah, Rasuah, Rasuah, Rasuah, dan, Rasuah.  Jangan lupa esok, Dataran Putrajaya.  Konvoi Protes Selamatkan SPRM.  https://t.co/Z8RMDmNa23",https://twitter.com/syuqrul/status/1480178760678735872,10,6,0,[],2022-01-09 22:04:51,2022-01-09,22:04:51
2022-01-09 22:04:49,+0800,just_mean92,@SPRMMalaysia Pecat jela! Memalukan. SPRM takda maruah!,https://twitter.com/just_mean92/status/1480178752722145286,0,0,0,[],2022-01-09 22:04:49,2022-01-09,22:04:49
2022-01-09 22:04:25,+0800,Smearul,kesian Baki dan keturunan dia. Nama dia dah sinonim dengan rasuah ametur. #sprm #malaysia.,https://twitter.com/Smearul/status/1480178650607587328,0,0,0,"['sprm', 'malaysia']",2022-01-09 22:04:25,2022-01-09,22:04:25
2022-01-09 22:03:58,+0800,fmtoday,"Pegawai SPRM tergesa-gesa buat kesimpulan dalam laporan polis, dakwa peguam Lalitha #FMTNews  https://t.co/1mguly1AHB",https://twitter.com/fmtoday/status/1480178537894006785,13,1,0,['fmtnews'],2022-01-09 22:03:58,2022-01-09,22:03:58
2022-01-09 22:03:22,+0800,SaifuddinShafi,elok ajelah kalau korang masing-masing whatsapp Azam Baki dan nyatakan sokongan. maruah SPRM pun tak tercalar.,https://twitter.com/SaifuddinShafi/status/1480178388706889732,1,0,0,[],2022-01-09 22:03:22,2022-01-09,22:03:22
2022-01-09 22:02:04,+0800,_dehammm,Ni apa lancau sprm buat inspection site pulak ni?? Hahahah,https://twitter.com/_dehammm/status/1480178059680436225,0,0,0,[],2022-01-09 22:02:04,2022-01-09,22:02:04
2022-01-09 22:00:17,+0800,nodame90,Rosak @sprmcommunity #SPRM,https://twitter.com/nodame90/status/1480177612295008261,0,0,0,['sprm'],2022-01-09 22:00:17,2022-01-09,22:00:17
2022-01-09 22:00:10,+0800,Patrick64324104,"@ReeNGaston In the eyes of RAKYAT, ALL these 3 so called high ranking sprm officers are bangsat.",https://twitter.com/Patrick64324104/status/1480177582658097153,1,0,0,[],2022-01-09 22:00:10,2022-01-09,22:00:10
2022-01-09 21:59:16,+0800,NazaHafki,"Geli mat. Surat sokongan ni main politik boleh lah. SPRM dibayar rakyat Malaysia, rakyat yg berhak memilih. Kami pilih azam baki dikenakan siasatan secara normal dan telus.",https://twitter.com/NazaHafki/status/1480177356773806081,0,0,0,[],2022-01-09 21:59:16,2022-01-09,21:59:16
2022-01-09 21:58:23,+0800,La_FarEast,Kah3. Warga sprm. Kah3,https://twitter.com/La_FarEast/status/1480177131116122116,4,0,0,[],2022-01-09 21:58:23,2022-01-09,21:58:23
2022-01-09 21:58:12,+0800,WhiteGreyF,"@isacjohore i suspect something fishy. SPRM diserang... SC nak masuk siasat, tetiba ada report pasal SC from NGO. benda ni well planned...",https://twitter.com/WhiteGreyF/status/1480177087851884546,0,0,0,[],2022-01-09 21:58:12,2022-01-09,21:58:12
2022-01-09 21:57:07,+0800,connerylazenby,@bumilangit luar sprm boleh tak,https://twitter.com/connerylazenby/status/1480176812495753217,0,0,0,[],2022-01-09 21:57:07,2022-01-09,21:57:07
2022-01-09 21:53:32,+0800,msianinsight,"SPRM tidak patut siasat Azam, kata peguam wartawan  https://t.co/cvuoeUzXQC",https://twitter.com/msianinsight/status/1480175912867938306,5,1,0,[],2022-01-09 21:53:32,2022-01-09,21:53:32
2022-01-09 21:52:26,+0800,MstqmAhmd,ULASAN | Mufti Perlis: Rombak seluruh kepimpinan SPRM  https://t.co/CShPODdv4g,https://twitter.com/MstqmAhmd/status/1480175635712471041,0,0,0,[],2022-01-09 21:52:26,2022-01-09,21:52:26
2022-01-09 21:52:25,+0800,awang_tahir,●NEGARA MENDAPAT KEMALUAN BESAR DI MATA DUNIA BILA SPRM SENDIRI YG MELAKUKAN &amp; MEMPERTAHANKAN GEJALA RASUAH ●TAKDIR!!! @SPRMMalaysia,https://twitter.com/awang_tahir/status/1480175629400039425,5,2,0,[],2022-01-09 21:52:25,2022-01-09,21:52:25
2022-01-09 21:51:54,+0800,zlk69,"Pimpinan tertinggi sokong Azam, aktivis persoal integriti SPRM  https://t.co/fJfj4rN05q",https://twitter.com/zlk69/status/1480175502933385217,0,0,0,[],2022-01-09 21:51:54,2022-01-09,21:51:54
2022-01-09 21:50:53,+0800,HassKamar,"Dikeluarkan pada Ahad, 9 Januari 2022. Sejak bila pula SPRM @SPRMMalaysia membuat KENYATAAN MEDIA pada hari minggu?",https://twitter.com/HassKamar/status/1480175245612834817,0,0,0,[],2022-01-09 21:50:53,2022-01-09,21:50:53
2022-01-09 21:49:14,+0800,noh_hamid,@fahmi_fadzil SPRM tu agaknya parti politik jugak.. sbb tu masing2 back up each other,https://twitter.com/noh_hamid/status/1480174832134230016,2,1,0,[],2022-01-09 21:49:14,2022-01-09,21:49:14
2022-01-09 21:48:26,+0800,Arezhami,"@SPRMMalaysia this thing coming from SPRM? seriously? hangpa ni bukannya kelab persatuan nk sokong2 bagai, nmpk apa yg x telus, tegur bukannya buat kenyataan mcm ni,",https://twitter.com/Arezhami/status/1480174628089700355,0,0,0,[],2022-01-09 21:48:26,2022-01-09,21:48:26
2022-01-09 21:47:43,+0800,geegeekajang,@riaz_ir @BernamaTV Ohh mmg chief SPRM yg kena pegi. Orang lain tak boleh check tau. 😎,https://twitter.com/geegeekajang/status/1480174447470411777,1,0,0,[],2022-01-09 21:47:43,2022-01-09,21:47:43
2022-01-09 21:46:05,+0800,errie_imran,@SPRMMalaysia ohhh m g…shame on u SPRM…,https://twitter.com/errie_imran/status/1480174038320234497,0,0,0,[],2022-01-09 21:46:05,2022-01-09,21:46:05
2022-01-09 21:44:41,+0800,Hanathesith,"@La_FarEast Boleh, kerja SPRM",https://twitter.com/Hanathesith/status/1480173684278980610,0,0,1,[],2022-01-09 21:44:41,2022-01-09,21:44:41
2022-01-09 21:42:56,+0800,1annunakki,@ReeNGaston SPRM pun terlibat politik? Hancur la....,https://twitter.com/1annunakki/status/1480173245479284737,1,0,0,[],2022-01-09 21:42:56,2022-01-09,21:42:56
2022-01-09 21:42:48,+0800,SyahSlam2002,"@SinarOnline Bukan SPRM je, teruk lg tenat dah semua sekarang ni.",https://twitter.com/SyahSlam2002/status/1480173210364792849,0,0,0,[],2022-01-09 21:42:48,2022-01-09,21:42:48
2022-01-09 21:41:36,+0800,KampungMamak,"Rasuah RM28.2 juta: SPRM terima laporan salah laku, rasuah babit pengurusan tertinggi SC #KampungMamak  https://t.co/lKwpJqGmdj",https://twitter.com/KampungMamak/status/1480172907154259969,0,0,0,['kampungmamak'],2022-01-09 21:41:36,2022-01-09,21:41:36
2022-01-09 21:40:28,+0800,Joker6014,Skop baru sprm ke?.. Pening ..,https://twitter.com/Joker6014/status/1480172622826459136,0,0,0,[],2022-01-09 21:40:28,2022-01-09,21:40:28
2022-01-09 21:40:24,+0800,aizatrazali,@SyedSaddiq Malaysia dah tenat. SPRM pon mencurigakan. Siapa lg nak harap. Rasa macam membazir turun mengundi.,https://twitter.com/aizatrazali/status/1480172606242234370,75,6,2,[],2022-01-09 21:40:24,2022-01-09,21:40:24
2022-01-09 21:40:02,+0800,zlk69,Isu Azam Baki: Mohd Asri cadang SPRM dirombak  https://t.co/MV1w496zbq,https://twitter.com/zlk69/status/1480172516723159040,0,0,0,[],2022-01-09 21:40:02,2022-01-09,21:40:02
2022-01-09 21:39:08,+0800,zlk69,'Adakah pemeriksaan menyeluruh dibuat sebelum Azam ketuai SPRM'  https://t.co/QutSIHKrBz,https://twitter.com/zlk69/status/1480172286812385283,0,0,0,[],2022-01-09 21:39:08,2022-01-09,21:39:08
2022-01-09 21:38:31,+0800,TeohPaikLeong,@shamsul__kamal @SPRMMalaysia Can they announce this officially bearing the Sprm letterhead to the world when their boss are facing investigations both by PDRM and Securities Commission !??,https://twitter.com/TeohPaikLeong/status/1480172134471122949,5,0,1,[],2022-01-09 21:38:31,2022-01-09,21:38:31
2022-01-09 21:38:19,+0800,bamhikers,@SyedSaddiq Kao sampaikan ayat pale buto Aku dkt sprm Tu dengan bos die Azam Baki Tu.,https://twitter.com/bamhikers/status/1480172084386885634,0,0,0,[],2022-01-09 21:38:19,2022-01-09,21:38:19
2022-01-09 21:38:04,+0800,riibabie,@ES_EdisiKhas Ehh dorang ni pon bodoh la. Men Suma hati warga SPRM sokong. rasanya ramai lgi yg setuju,https://twitter.com/riibabie/status/1480172020511887362,0,0,0,[],2022-01-09 21:38:04,2022-01-09,21:38:04
2022-01-09 21:38:00,+0800,KCMorga30162319,"@mkini_bm Dear PM, don't carry KP sprm baggage. Its surely extra baggage, furthermore current government performance extremely below the public expectations. You should not listen to the ""ball polisher"" coz they will damage your good intentions. Let him go fo ""break"". You focus on country",https://twitter.com/KCMorga30162319/status/1480172004753870848,0,0,0,[],2022-01-09 21:38:00,2022-01-09,21:38:00
2022-01-09 21:37:34,+0800,orion12071,"@SinarOnline Setuju..demi kelangsungan sebuah badan ditadbir gn integriti dn bebas dari dicemari keraguan rakyat terhadap institusi mulia..""Vaccinate"" SPRM sebelum dijangkiti dn merebak meruntuh moral dikalangan lain. @Hussamuddin @SyedSaddiq @raishussin @fahmi_fadzil @NgaKorMing @KhalidSamad",https://twitter.com/orion12071/status/1480171895400005632,0,0,0,[],2022-01-09 21:37:34,2022-01-09,21:37:34
2022-01-09 21:36:46,+0800,ziwasi,@SPRMMalaysia Apa bodoh pegawai2 SPRM ni? Dok diam dah le. Neutral. Tak reti ke? Bodoh!!!,https://twitter.com/ziwasi/status/1480171691976257537,0,0,0,[],2022-01-09 21:36:46,2022-01-09,21:36:46
2022-01-09 21:35:40,+0800,Suhaimi38809004,@SPRMMalaysia Melayu islam sprm koruptor 👍🏻👍🏻👍🏻,https://twitter.com/Suhaimi38809004/status/1480171416322338816,0,0,0,[],2022-01-09 21:35:40,2022-01-09,21:35:40
2022-01-09 21:34:14,+0800,AfiqMahadhir,"Korang yang kaki rasuah polis nak lepas saman, bagi duit tepi nak dapat tender tu tak usah la memekak kes SPRM ni. Korang pun sama babi, korang adalah bibit rasuah dari awal.  Dari kecik menjadi besar",https://twitter.com/AfiqMahadhir/status/1480171055406743552,2,2,0,[],2022-01-09 21:34:14,2022-01-09,21:34:14
2022-01-09 21:32:05,+0800,orion12071,@SinarOnline Setuju..demi kelangsungan sebuah badan ditadbir gn integriti dn bebas dari dicemari keraguan rakyat terhadap institusi mulia..Vaccinate SPRM.@Hussamuddin @SyedSaddiq @raishussin @fahmi_fadzil @NgaKorMing @KhalidSamad,https://twitter.com/orion12071/status/1480170516308652034,0,0,0,[],2022-01-09 21:32:05,2022-01-09,21:32:05
2022-01-09 21:29:55,+0800,ZaenKasturi,"#RT @anwaribrahim: RT @akmalnasir: Bagi menzahirkan usaha menyelamatkan institusi SPRM, @AMKMalaysia akan berkonvoi ke Putrajaya esok seperti berikut:-  Dataran Putrajaya 10 pagi Isnin, 10 Januari 2022   Tolong belanja share &amp; RT untuk pulihkan integriti…  https://t.co/PWzyHndo99",https://twitter.com/ZaenKasturi/status/1480169967953883144,0,0,0,['rt'],2022-01-09 21:29:55,2022-01-09,21:29:55
2022-01-09 21:29:51,+0800,ZaenKasturi,"#RT @anwaribrahim: RT @zunarkartunis: Apa Komen Anda? Silakan share. Kalau terhibur, nak support di  https://t.co/EePa7H7IpA atau email zunar49@gmail.com #rakyatjagarakyat🇲🇾 #sprm #AzamBaki  https://t.co/jySmKgMJAJ",https://twitter.com/ZaenKasturi/status/1480169953705795584,0,0,0,"['rt', 'rakyatjagarakyat', 'sprm', 'azambaki']",2022-01-09 21:29:51,2022-01-09,21:29:51
2022-01-09 21:29:49,+0800,ZaenKasturi,#RT @anwaribrahim: RT @suarakeadilan99: Polemik SPRM: ABIM mahu janji tranformasi MoU PH - Kerajaan Persekutuan dilaksana   https://t.co/wYvR6NqLE1,https://twitter.com/ZaenKasturi/status/1480169945086443524,0,0,0,['rt'],2022-01-09 21:29:49,2022-01-09,21:29:49
2022-01-09 21:28:38,+0800,qtk3559,"#malaysia soon or sooner will look like tamil movies. Due to high practice of #corruption, yes they would be. #Integrity #SPRM #save #Malaysia #KeluargaMalaysia just a rubbish propaganda’s",https://twitter.com/qtk3559/status/1480169645554675718,0,0,0,"['malaysia', 'corruption', 'integrity', 'sprm', 'save', 'malaysia', 'keluargamalaysia']",2022-01-09 21:28:38,2022-01-09,21:28:38
2022-01-09 21:28:30,+0800,ohakimm,"@IsmailSabri60 @anwaribrahim  Elok sapu bersih SPRM.Terlalu banyak isu kontrovesi,kompetensi dan integriti.Teoh Beng Hock dan Ahmad Sarbani Kastam mati akibat jatuh dari Bangunan SPRM,Pegawai Tinggi curi duit,isu Azam Baki,isu Zahar .Imej bukan tercalar tapi berkecai terus..",https://twitter.com/ohakimm/status/1480169612373233669,0,0,0,[],2022-01-09 21:28:30,2022-01-09,21:28:30
2022-01-09 21:26:07,+0800,IqmalAzren,"@mkini_bm @SPRMMalaysia kene angkat satu kes bekas ketua sprm latifah koya, baru kami percaya.",https://twitter.com/IqmalAzren/status/1480169012168331264,0,0,0,[],2022-01-09 21:26:07,2022-01-09,21:26:07
2022-01-09 21:25:37,+0800,akupawi,"@SPRMMalaysia Bodoh. Hangpa rasa benda ni org akan percaya? Nampak sangat hangpa ni bodoh &amp;  SPRM dah reput.  Malah 3 insan ni pun kena siasat sekali. Harapkan pegar, pegar makan padi. Wahai @IsmailSabri60 sekiranya anda jujur, bersihkan badan yg sepatutnya membersihkan ini.",https://twitter.com/akupawi/status/1480168888079769601,0,0,0,[],2022-01-09 21:25:37,2022-01-09,21:25:37
2022-01-09 21:25:28,+0800,fenqifa,@SPRMMalaysia SPRM dgn pengarah sama sampah. korang boleh pegi mati.,https://twitter.com/fenqifa/status/1480168847051214850,0,0,0,[],2022-01-09 21:25:28,2022-01-09,21:25:28
2022-01-09 21:25:12,+0800,namme127,Hasil siasatan kes ketua SPRM akan diserahkan kpd Tan Sri Azam utk tindakan lanjut. Habis la bos dah tahu.,https://twitter.com/namme127/status/1480168780512706560,0,0,0,[],2022-01-09 21:25:12,2022-01-09,21:25:12
2022-01-09 21:25:03,+0800,luqqssssss,@NikShariff92 @kertxsputih jgn nnti sprm buat video hahahah,https://twitter.com/luqqssssss/status/1480168742671683584,0,0,0,[],2022-01-09 21:25:03,2022-01-09,21:25:03
2022-01-09 21:24:22,+0800,AbdMydin,"There are extremely few academicians in Malaysia that we can trust. And one of them is Professor Edmund Terence Gomez,  dean of the economics faculty of UM. Please look at people's track record and the consistency of what comes out of their mouths. SPRM simply cannot be trusted  https://t.co/oehWTWcpLq",https://twitter.com/AbdMydin/status/1480168573104394242,61,17,2,[],2022-01-09 21:24:22,2022-01-09,21:24:22
2022-01-09 21:23:44,+0800,k_r01,"Aritu dia buat PC kata adik dia punya. Tapi ni menteri kata saham dia.   Hehe.  Siasatan masih dijalankan, tapi pengurusan tertinggi SPRM dah nyatakan sokongan terhadap yg dituduh.",https://twitter.com/k_r01/status/1480168412684828674,0,0,0,[],2022-01-09 21:23:44,2022-01-09,21:23:44
2022-01-09 21:23:35,+0800,anwarkhay1,Rakyat pertikai sebab dia penjawat awam mana boleh ada saham dgn amaun byk tu &amp; dia bos sprm sepstutnya ada integriti,https://twitter.com/anwarkhay1/status/1480168376508977159,0,0,0,[],2022-01-09 21:23:35,2022-01-09,21:23:35
2022-01-09 21:22:41,+0800,amirulhafidz,Fuhh bnyk duit keje sprm hahah,https://twitter.com/amirulhafidz/status/1480168148531773440,1,0,0,[],2022-01-09 21:22:41,2022-01-09,21:22:41
2022-01-09 21:22:05,+0800,cygaraga,"a government authority, tht was decreed to prosecute corruptions both in public &amp; private sectors, declaring ""oath of allegiance"" to defend one of their own corrupted leader.  @SPRMMalaysia should change their name from SPRM to SPERM coz there are plenty of cocksuckers in there.",https://twitter.com/cygaraga/status/1480167998917083144,0,0,0,[],2022-01-09 21:22:05,2022-01-09,21:22:05
2022-01-09 21:21:47,+0800,AzimShafinyi,Sepatutnya 'SPRM akan menjalankan siasatan bebas terhadap apa-apa tuduhan yang dibuat. SPRM sentiasa mempertahankan integriti Suruhanjaya ini serta mendukung kepercayaan awam terhadap Suruhanjaya ini dalam membanteras segala bentuk penyalahgunaan kuasa'. Nah aku tlg buat,https://twitter.com/AzimShafinyi/status/1480167922827882500,0,0,1,[],2022-01-09 21:21:47,2022-01-09,21:21:47
2022-01-09 21:21:29,+0800,nizam16894,@FareezAR yup setiap staff sprm kena tunjuk statement bank diorang dan show asset diorang. we all need to know,https://twitter.com/nizam16894/status/1480167846382473219,2,1,0,[],2022-01-09 21:21:29,2022-01-09,21:21:29
